 5.00000000e-12  4.99999750e-06 
 1.00000000e-11  9.99999442e-06 
 2.00000000e-11  1.99999872e-05 
 4.00000000e-11  3.99999662e-05 
 8.00000000e-11  7.99998996e-05 
 1.60000000e-10  1.59999668e-04 
 3.20000000e-10  3.19998810e-04 
 5.00000000e-10  4.99997210e-04 
 5.32000000e-10  5.31996844e-04 
 5.96000000e-10  5.95996068e-04 
 7.24000000e-10  7.23994255e-04 
 9.80000000e-10  9.79989566e-04 
 1.48000000e-09  1.47997621e-03 
 1.98000000e-09  1.97995710e-03 
 2.48000000e-09  2.47993201e-03 
 2.98000000e-09  2.97990067e-03 
 3.48000000e-09  3.47986284e-03 
 3.98000000e-09  3.97981827e-03 
 4.48000000e-09  4.47976671e-03 
 4.98000000e-09  4.97970790e-03 
 5.48000000e-09  5.47964161e-03 
 5.98000000e-09  5.97956757e-03 
 6.48000000e-09  6.47948555e-03 
 6.98000000e-09  6.97939529e-03 
 7.48000000e-09  7.47929653e-03 
 7.98000000e-09  7.97918904e-03 
 8.48000000e-09  8.47907256e-03 
 8.98000000e-09  8.97894684e-03 
 9.48000000e-09  9.47881162e-03 
 9.98000000e-09  9.97866668e-03 
 1.04800000e-08  1.04785117e-02 
 1.09800000e-08  1.09783466e-02 
 1.14800000e-08  1.14781709e-02 
 1.19800000e-08  1.19779845e-02 
 1.24800000e-08  1.24777871e-02 
 1.29800000e-08  1.29775785e-02 
 1.34800000e-08  1.34773584e-02 
 1.39800000e-08  1.39771265e-02 
 1.44800000e-08  1.44768827e-02 
 1.49800000e-08  1.49766266e-02 
 1.54800000e-08  1.54763580e-02 
 1.59800000e-08  1.59760767e-02 
 1.64800000e-08  1.64757825e-02 
 1.69800000e-08  1.69754749e-02 
 1.74800000e-08  1.74751539e-02 
 1.79800000e-08  1.79748192e-02 
 1.84800000e-08  1.84744705e-02 
 1.89800000e-08  1.89741075e-02 
 1.94800000e-08  1.94737301e-02 
 1.99800000e-08  1.99733379e-02 
 2.04800000e-08  2.04729308e-02 
 2.09800000e-08  2.09725084e-02 
 2.14800000e-08  2.14720705e-02 
 2.19800000e-08  2.19716169e-02 
 2.24800000e-08  2.24711473e-02 
 2.29800000e-08  2.29706615e-02 
 2.34800000e-08  2.34701592e-02 
 2.39800000e-08  2.39696402e-02 
 2.44800000e-08  2.44691042e-02 
 2.49800000e-08  2.49685510e-02 
 2.54800000e-08  2.54679802e-02 
 2.59800000e-08  2.59673918e-02 
 2.64800000e-08  2.64667854e-02 
