 7.64800000e-08  9.97078405e+02  7.64800000e-08  2.92159480e+00  7.64800000e-08  7.63250836e-02 
 7.69800000e-08  9.97040118e+02  7.69800000e-08  2.95988159e+00  7.69800000e-08  7.68220660e-02 
 7.74800000e-08  9.97001583e+02  7.74800000e-08  2.99841686e+00  7.74800000e-08  7.73190094e-02 
 7.79800000e-08  9.96962799e+02  7.79800000e-08  3.03720059e+00  7.79800000e-08  7.78159137e-02 
 7.84800000e-08  9.96923767e+02  7.84800000e-08  3.07623276e+00  7.84800000e-08  7.83127786e-02 
 7.89800000e-08  9.96884487e+02  7.89800000e-08  3.11551336e+00  7.89800000e-08  7.88096039e-02 
 7.94800000e-08  9.96844958e+02  7.94800000e-08  3.15504235e+00  7.94800000e-08  7.93063892e-02 
 7.99800000e-08  9.96805180e+02  7.99800000e-08  3.19481974e+00  7.99800000e-08  7.98031344e-02 
 8.04800000e-08  9.96765155e+02  8.04800000e-08  3.23484548e+00  8.04800000e-08  8.02998392e-02 
 8.09800000e-08  9.96724880e+02  8.09800000e-08  3.27511956e+00  8.09800000e-08  8.07965033e-02 
 8.14800000e-08  9.96684358e+02  8.14800000e-08  3.31564197e+00  8.14800000e-08  8.12931266e-02 
 8.19800000e-08  9.96643587e+02  8.19800000e-08  3.35641268e+00  8.19800000e-08  8.17897087e-02 
 8.24800000e-08  9.96602568e+02  8.24800000e-08  3.39743167e+00  8.24800000e-08  8.22862494e-02 
 8.29800000e-08  9.96561301e+02  8.29800000e-08  3.43869892e+00  8.29800000e-08  8.27827485e-02 
 8.34800000e-08  9.96519786e+02  8.34800000e-08  3.48021441e+00  8.34800000e-08  8.32792057e-02 
 8.39800000e-08  9.96478022e+02  8.39800000e-08  3.52197812e+00  8.39800000e-08  8.37756207e-02 
 8.44800000e-08  9.96436010e+02  8.44800000e-08  3.56399002e+00  8.44800000e-08  8.42719934e-02 
 8.49800000e-08  9.96393750e+02  8.49800000e-08  3.60625010e+00  8.49800000e-08  8.47683234e-02 
 8.54800000e-08  9.96351242e+02  8.54800000e-08  3.64875833e+00  8.54800000e-08  8.52646106e-02 
 8.59800000e-08  9.96308485e+02  8.59800000e-08  3.69151470e+00  8.59800000e-08  8.57608546e-02 
 8.64800000e-08  9.96265481e+02  8.64800000e-08  3.73451917e+00  8.64800000e-08  8.62570553e-02 
 8.69800000e-08  9.96222228e+02  8.69800000e-08  3.77777174e+00  8.69800000e-08  8.67532123e-02 
 8.74800000e-08  9.96178728e+02  8.74800000e-08  3.82127238e+00  8.74800000e-08  8.72493254e-02 
 8.79800000e-08  9.96134979e+02  8.79800000e-08  3.86502106e+00  8.79800000e-08  8.77453945e-02 
 8.84800000e-08  9.96090982e+02  8.84800000e-08  3.90901776e+00  8.84800000e-08  8.82414191e-02 
 8.89800000e-08  9.96046738e+02  8.89800000e-08  3.95326246e+00  8.89800000e-08  8.87373992e-02 
 8.94800000e-08  9.96002245e+02  8.94800000e-08  3.99775515e+00  8.94800000e-08  8.92333343e-02 
 8.99800000e-08  9.95957504e+02  8.99800000e-08  4.04249579e+00  8.99800000e-08  8.97292244e-02 
 9.04800000e-08  9.95912516e+02  9.04800000e-08  4.08748436e+00  9.04800000e-08  9.02250691e-02 
 9.09800000e-08  9.95867279e+02  9.09800000e-08  4.13272084e+00  9.09800000e-08  9.07208682e-02 
