 5.00000000e-12  4.99999550e-06 
 1.00000000e-11  9.99998842e-06 
 2.00000000e-11  1.99999692e-05 
 4.00000000e-11  3.99999002e-05 
 8.00000000e-11  7.99996416e-05 
 1.60000000e-10  1.59998642e-04 
 3.20000000e-10  3.19994712e-04 
 5.00000000e-10  4.99987208e-04 
 5.32000000e-10  5.31985480e-04 
 5.96000000e-10  5.95981817e-04 
 7.24000000e-10  7.23973245e-04 
 9.80000000e-10  9.79951109e-04 
 1.48000000e-09  1.47988855e-03 
 1.98000000e-09  1.97980026e-03 
 2.48000000e-09  2.47968597e-03 
 2.98000000e-09  2.97954546e-03 
 3.48000000e-09  3.47937845e-03 
 3.98000000e-09  3.97918471e-03 
 4.48000000e-09  4.47896400e-03 
 4.98000000e-09  4.97871605e-03 
 5.48000000e-09  5.47844063e-03 
 5.98000000e-09  5.97813748e-03 
 6.48000000e-09  6.47780635e-03 
 6.98000000e-09  6.97744701e-03 
 7.48000000e-09  7.47705919e-03 
 7.98000000e-09  7.97664265e-03 
 8.48000000e-09  8.47619715e-03 
 8.98000000e-09  8.97572243e-03 
 9.48000000e-09  9.47521824e-03 
 9.98000000e-09  9.97468434e-03 
 1.04800000e-08  1.04741205e-02 
 1.09800000e-08  1.09735264e-02 
 1.14800000e-08  1.14729019e-02 
 1.19800000e-08  1.19722467e-02 
 1.24800000e-08  1.24715605e-02 
 1.29800000e-08  1.29708431e-02 
 1.34800000e-08  1.34700943e-02 
 1.39800000e-08  1.39693137e-02 
 1.44800000e-08  1.44685013e-02 
 1.49800000e-08  1.49676566e-02 
 1.54800000e-08  1.54667795e-02 
 1.59800000e-08  1.59658697e-02 
 1.64800000e-08  1.64649270e-02 
 1.69800000e-08  1.69639510e-02 
 1.74800000e-08  1.74629417e-02 
 1.79800000e-08  1.79618987e-02 
 1.84800000e-08  1.84608217e-02 
 1.89800000e-08  1.89597106e-02 
 1.94800000e-08  1.94585650e-02 
 1.99800000e-08  1.99573848e-02 
 2.04800000e-08  2.04561696e-02 
 2.09800000e-08  2.09549193e-02 
 2.14800000e-08  2.14536336e-02 
 2.19800000e-08  2.19523122e-02 
 2.24800000e-08  2.24509549e-02 
